time,OAT C,OAH %,WS M/S,WD,SOLDIF W/M2,SOLDIR W/M2,HWOEN C,PPD(PRCD) %,MULSSP C,IAT C,IATSSP C,OCCP,HTDMD KW,AMVRAW_0,AMVRAW_1,AMVRAW_2,AMVRAW_3,AMVRAW_4,AMVRAW_5,AMVRAW_6,AMVRAW_7,AMVRAW_8,AMVRAW_9,AMVRAW_10,AMVRAW_11,AMVRAW_12,AMVRAW_13,AMVRAW_14
2018-01-30 20:27:37.247708,-7.249999444444444,62.900002,1.519936,295.0,0.4299990343614809,9.656385191280288e-07,10.0,0.0,18.806695,21.571994444444442,19.444444444444443,0,4.8117067777777764,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:32:44.460991,-7.249999444444444,62.900002,1.519936,295.0,0.509998451354806,1.548645193985989e-06,10.0,0.0,18.986706111111108,21.527993888888886,19.444444444444443,0,3.8910356666666672,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:37:51.520505,-7.249999444444444,62.900002,1.519936,295.0,1.1299837681082854,1.6231891714389155e-05,10.0,0.0,19.28669,21.471994444444444,19.444444444444443,0,4.475329277777778,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:42:58.794588,-7.249999444444444,62.900002,1.519936,295.0,1.3099756059897198,2.439401028008874e-05,10.0,0.0,19.506712777777775,21.419995555555555,19.444444444444443,0,4.1307680555555555,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:48:06.305999,-7.249999444444444,62.900002,1.519936,295.0,0.779995029846442,4.9701535579633495e-06,10.0,0.0,19.866714444444444,21.34399388888889,19.444444444444443,0,3.834585722222222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:53:13.644999,-7.35,64.400002,1.519936,295.0,0.6899966722804523,3.327719547575006e-06,10.0,0.0,20.166697777777777,21.29999388888889,19.444444444444443,0,3.8033399444444447,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:58:20.584997,-7.35,64.400002,1.519936,295.0,0.8799933113512367,6.6886487632275696e-06,10.0,0.0,20.446696666666664,21.23199055555556,19.444444444444443,0,3.5084700555555552,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:03:27.244995,-7.35,64.400002,1.519936,295.0,0.8899932879823729,6.7120176269951964e-06,10.0,0.0,20.84671,21.16799222222222,19.444444444444443,0,3.421747777777778,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:08:34.457036,-7.35,64.400002,1.519936,295.0,0.6999968289266635,3.171073336634023e-06,10.0,0.0,21.166721111111112,21.08799,19.444444444444443,0,3.3100865555555554,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:13:42.016996,-7.35,64.400002,1.519936,295.0,0.7899955671471087,4.432852891198266e-06,10.0,0.0,21.486689444444444,21.011992777777774,19.444444444444443,0,3.0614554999999988,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:18:48.676992,-7.35,64.400002,1.519936,295.0,1.0199907081034278,9.29189657196058e-06,10.0,0.0,21.84671166666667,20.947994444444443,19.444444444444443,0,3.1061748888888894,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:23:55.701033,-7.672221666666667,68.199997,2.2799039999999997,285.0,0.9699922113298289,7.788670171118594e-06,10.0,0.0,22.306700555555558,20.871993333333332,19.444444444444443,0,3.2631731111111115,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:29:02.825046,-7.672221666666667,68.199997,2.2799039999999997,285.0,0.6099981106667177,1.889333282281527e-06,10.0,0.0,22.62671166666667,20.80399,19.444444444444443,0,3.0119551111111114,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:34:09.803921,-7.672221666666667,68.199997,2.2799039999999997,285.0,0.5499986473759869,1.3526240131193263e-06,10.0,0.0,22.906688888888887,20.731993888888887,19.444444444444443,0,3.2197310000000003,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:39:17.103342,-7.672221666666667,68.199997,2.2799039999999997,285.0,0.879994581151177,5.418848823032208e-06,10.0,0.0,23.226699999999997,20.671997222222217,19.444444444444443,0,3.087826777777778,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:44:24.489801,-7.672221666666667,68.199997,2.2799039999999997,285.0,1.0399912447528286,8.75524717157238e-06,10.0,0.0,23.50669833333333,20.607995,19.444444444444443,0,3.0523002222222217,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:49:31.388995,-7.672221666666667,68.199997,2.2799039999999997,285.0,0.7599966538386759,3.346161323995974e-06,10.0,0.0,23.826709444444443,20.535990555555554,19.444444444444443,0,2.7879395000000002,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:54:38.172995,-7.772222222222221,70.0,1.743456,278.0,0.5699986161019142,1.3838980858811397e-06,10.0,0.0,24.186689444444443,20.48799277777778,19.444444444444443,0,2.8635109999999995,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 21:59:45.804994,-7.772222222222221,70.0,1.743456,278.0,0.46999923872429256,7.612757074600781e-07,10.0,0.0,24.506700555555554,20.407990555555553,19.444444444444443,0,2.924295777777778,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:04:52.860991,-7.772222222222221,70.0,1.743456,278.0,0.5199989873203574,1.012679642778888e-06,10.0,0.0,24.806704999999997,20.351990555555556,19.444444444444443,0,2.6616995000000006,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:10:00.157829,-7.772222222222221,70.0,1.743456,278.0,0.9399941175427582,5.882457241714491e-06,10.0,0.0,25.146721666666668,20.295991111111114,19.444444444444443,0,2.6554312777777773,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:15:07.680993,-7.772222222222221,70.0,1.743456,278.0,0.8999949211551492,5.078844850783801e-06,10.0,0.0,25.306706111111108,20.251994444444446,19.444444444444443,0,2.902360555555555,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:20:15.172995,-7.772222222222221,70.0,1.743456,278.0,0.7099975455714976,2.4544285024363914e-06,10.0,0.0,25.586683333333337,20.17999,19.444444444444443,0,2.717628000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:25:22.216798,-7.966666666666667,71.400002,0.491744,288.0,0.6999976825283656,2.3174716344893585e-06,10.0,0.0,25.846697222222225,20.127991666666667,19.444444444444443,0,2.7550440000000003,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:30:29.400994,-7.966666666666667,71.400002,0.491744,288.0,0.5199990634708075,9.36529192512523e-07,10.0,0.0,26.226704999999995,20.043991666666663,19.444444444444443,0,2.675833666666667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:35:36.886309,-7.966666666666667,71.400002,0.491744,288.0,0.6099985082385027,1.49176149739152e-06,10.0,100,26.546715555555554,19.979993888888888,19.444444444444443,0,2.4913280555555555,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:40:43.848995,-7.966666666666667,71.400002,0.491744,288.0,1.0199931112526337,6.888747366149001e-06,10.0,100,27.106713333333335,19.911990555555555,19.444444444444443,0,2.5173840555555547,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:45:50.525031,-7.966666666666667,71.400002,0.491744,288.0,0.6099985447394046,1.4552605953923784e-06,10.0,100,27.126718888888885,19.871995555555557,19.444444444444443,0,2.4258660555555553,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:50:57.840988,-7.966666666666667,71.400002,0.491744,288.0,0.2899998454504625,1.545495374588883e-07,10.0,100,27.44670888888889,19.791988888888888,19.444444444444443,0,2.611443666666666,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 22:56:05.444362,-7.999999999999999,72.400002,0.0,275.0,0.3799996559850849,3.44014915102933e-07,10.0,100,27.766698333333334,19.727995,19.444444444444443,0,2.4727060555555553,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:01:12.652990,-7.999999999999999,72.400002,0.0,275.0,0.5099991766523173,8.233476827504191e-07,10.0,100,28.04669722222222,19.67999333333333,19.444444444444443,0,2.408583166666667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:06:20.468993,-7.999999999999999,72.400002,0.0,275.0,0.36999968862522725,3.113747727083877e-07,10.0,100,28.406698333333335,19.623993888888887,19.444444444444443,0,106.10777266666666,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:11:23.776993,-7.999999999999999,72.400002,0.0,275.0,0.87999584578551,4.1542144898798516e-06,10.0,100,28.706703333333333,19.55999166666666,19.444444444444443,0,9.20922494117647,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:16:32.881035,-7.999999999999999,72.400002,0.0,275.0,0.959994651357466,5.3486425339638015e-06,10.0,100,29.02671388888889,19.507993333333335,19.444444444444443,0,3.14339,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:21:41.416992,-8.266666111111112,75.400002,0.0,204.0,0.4999992504588779,7.495411221389232e-07,10.0,100,29.12670111111111,19.47999333333333,19.444444444444443,0,10.77451417647059,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:26:50.419067,-8.266666111111112,75.400002,0.0,204.0,0.6499983648813061,1.6351186939193657e-06,10.0,100,29.44671222222222,19.447992222222226,19.444444444444443,0,30.518955117647064,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:31:59.252992,-8.266666111111112,75.400002,0.0,204.0,0.6099986575330241,1.342466976015369e-06,10.0,100,29.546699444444446,19.423993333333335,19.444444444444443,0,16.58207894117647,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:37:05.936994,-8.266666111111112,75.400002,0.0,204.0,0.6099986656034008,1.3343965990974555e-06,10.0,100,29.68669888888889,19.395993333333337,19.444444444444443,0,8.870943388888888,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:42:12.777216,-8.266666111111112,75.400002,0.0,204.0,0.7099979072171476,2.0927828523692756e-06,10.0,100,29.766701666666663,19.37999277777778,19.444444444444443,0,18.07186266666666,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:47:20.240995,-8.266666111111112,75.400002,0.0,204.0,0.29999984295747506,1.570425249235679e-07,10.0,100,29.826719444444446,19.367989444444444,19.444444444444443,0,28.84048383333333,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:52:27.636993,-8.233333333333333,77.099998,0.0,180.0,0.32999979189133904,2.0810866102838187e-07,10.0,100,29.946712777777776,19.343990555555553,19.444444444444443,0,12.160273777777778,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 23:57:34.849039,-8.233333333333333,77.099998,0.0,180.0,0.36999970779726105,2.9220273895119525e-07,10.0,100,30.026694444444445,19.327994444444446,19.444444444444443,0,5.706955222222222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:02:42.048992,-8.233333333333333,77.099998,0.0,180.0,0.23999992052815255,7.947184745388328e-08,10.0,100,30.146687777777778,19.303995555555556,19.444444444444443,0,9.00019938888889,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:07:47.008151,-8.233333333333333,77.099998,0.0,180.0,0.14999998065343806,1.934656193246443e-08,10.0,100,30.306714444444445,19.271990555555554,19.444444444444443,0,25.81149005882353,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:12:55.408992,-8.233333333333333,77.099998,0.0,180.0,0.5599989953095128,1.0046904872499435e-06,10.0,100,30.32669888888889,19.259995555555555,19.444444444444443,0,6.466525055555556,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:18:03.160997,-8.233333333333333,77.099998,0.0,180.0,0.10999999240177229,7.598227706349214e-09,10.0,100,30.486704444444445,19.235992222222222,19.444444444444443,0,9.871690999999997,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:23:10.829008,-8.694444444444443,77.5,0.0,167.0,0.0,0.0,10.0,100,30.62670388888889,19.203995555555558,19.444444444444443,0,28.319369833333326,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:28:20.080992,-8.694444444444443,77.5,0.0,167.0,0.0,0.0,10.0,100,30.74669722222222,19.187995,19.444444444444443,0,30.510180666666663,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:33:28.344994,-8.694444444444443,77.5,0.0,167.0,0.2699998878759674,1.1212403267250996e-07,10.0,100,30.92670888888889,19.147991666666666,19.444444444444443,0,5.189286777777777,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:38:38.076656,-8.694444444444443,77.5,0.0,167.0,0.26999988784410767,1.1215589230836193e-07,10.0,100,31.006690000000003,19.123992777777776,19.444444444444443,0,9.918106944444444,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:43:45.368218,-8.694444444444443,77.5,0.0,167.0,0.2699998877545421,1.1224545794033498e-07,10.0,100,31.226713333333333,19.087990555555557,19.444444444444443,0,28.80898111111111,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:48:52.648993,-8.694444444444443,77.5,0.0,167.0,0.14999998073008347,1.9269916502087898e-08,10.0,100,31.346706666666662,19.071994444444442,19.444444444444443,0,30.715603666666667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:53:59.896989,-8.833333333333332,78.800003,0.26822399999999996,168.0,0.1899999607648294,3.9235170639695867e-08,10.0,100,31.506691111111113,19.015994444444445,19.444444444444443,0,11.681450555555555,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 00:59:07.456995,-8.833333333333332,78.800003,0.26822399999999996,168.0,0.4699994045744333,5.954255666382413e-07,10.0,100,31.586693888888888,18.991991666666667,19.444444444444443,0,8.861596277777776,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:04:14.596989,-8.833333333333332,78.800003,0.26822399999999996,168.0,0.55999898987297,1.0101270300393954e-06,10.0,100,31.746720000000003,18.97999222222222,19.444444444444443,0,26.36644616666667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:09:21.673041,-8.833333333333332,78.800003,0.26822399999999996,168.0,0.32999979262956763,2.0737043233312772e-07,10.0,100,31.906704444444443,18.94399,19.444444444444443,0,32.06376122222222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:14:28.488991,-8.833333333333332,78.800003,0.26822399999999996,168.0,0.19999995366056342,4.6339436557345524e-08,10.0,100,32.00671277777778,18.931990555555558,19.444444444444443,0,16.865548722222222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:19:35.533037,-8.833333333333332,78.800003,0.26822399999999996,168.0,0.15999997616909772,2.3830902275255025e-08,10.0,100,32.126685,18.88398888888889,19.444444444444443,0,8.74433111111111,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:24:42.877001,-8.9,78.699997,0.0,161.0,0.37999967909303156,3.209069684432036e-07,10.0,100,32.28671166666666,18.879992222222224,19.444444444444443,0,17.77330716666667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:29:50.412587,-8.9,78.699997,0.0,161.0,0.7899970995593583,2.9004406419633616e-06,10.0,100,32.466701666666665,18.827989444444448,19.444444444444443,0,34.94550555555556,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:34:57.516993,-8.9,78.699997,0.0,161.0,0.469999385663612,6.143363880157533e-07,10.0,100,32.546704444444444,18.815989999999996,19.444444444444443,0,22.509852500000004,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:40:04.392990,-8.9,78.699997,0.0,161.0,0.4199995587074585,4.412925414556946e-07,10.0,100,32.64669222222222,18.791995555555555,19.444444444444443,0,9.198127722222221,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:45:12.582377,-8.9,78.699997,0.0,161.0,0.6099986379903077,1.3620096922804836e-06,10.0,100,32.76670666666667,18.771993888888893,19.444444444444443,0,11.533574333333334,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:50:19.407849,-8.9,78.699997,0.0,161.0,0.4299995192606505,4.807393495059609e-07,10.0,100,32.92671222222223,18.747991111111116,19.444444444444443,0,30.244193388888895,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-31 01:55:26.672992,-9.133333333333331,79.0,0.0,157.0,0.4299995152175149,4.847824850976904e-07,10.0,100,33.046705555555555,18.723992222222222,19.444444444444443,0,32.37330722222222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
